timestamp,ir_raw,ir_filtered
1769239288.0947173,229592,-3329.9675360643264
1769239288.1562698,229754,-3589.3241039517543
1769239288.1963315,229776,-3849.7992338806107
1769239288.256073,229920,-4111.058996679479
1769239288.2956011,230184,-4372.580397093118
1769239288.3560529,230606,-4633.59555915129
1769239288.3957462,230916,-4893.042272343688
1769239288.4561858,231318,-5149.595792193119
1769239288.495588,231536,-5401.75860636982
1769239288.5571387,231845,-5647.966841492601
1769239288.5967526,232102,-5886.67389606902
1769239288.6568847,231822,-6116.466283959325
1769239288.6978657,230765,-6336.387018672084
1769239288.757125,229803,-6546.365941015656
1769239288.79658,229742,-6747.265756081004
1769239288.8572495,229871,-6940.382922147103
1769239288.8966968,230066,-7126.9027597086915
1769239288.9577525,230234,-7307.684966084978
1769239288.9979036,230255,-7483.282858041248
1769239289.0580964,230352,-7654.033346118546
1769239289.1067877,230582,-7820.100458309077
1769239289.158005,230958,-7981.423330498605
1769239289.1976566,231234,-8137.657326023693
1769239289.2579224,231604,-8288.191055137228
1769239289.2977557,231824,-8432.217037702285
1769239289.3589435,232097,-8568.81991426044
1769239289.3995419,232325,-8697.055990479292
1769239289.4592144,232715,-8815.985766550191
1769239289.4987783,232609,-8924.718441229346
1769239289.5592048,231315,-9022.715966921754
1769239289.5986314,230815,-9110.261701399422
1769239289.6592698,230779,-9188.455604050569
1769239289.6995907,230889,-9258.694146669193
1769239289.7600498,231193,-9322.230303511356
1769239289.7996695,231339,-9380.006963376547
1769239289.860169,231378,-9432.676495098602
1769239289.9002206,231468,-9480.710054497998
1769239289.9601889,231687,-9524.445576576685
1769239289.9999003,231909,-9564.050487668317
1769239290.0603316,232222,-9599.48338286996
1769239290.1006668,232447,-9630.495906431617
1769239290.161193,232726,-9656.67264601284
1769239290.2051659,232946,-9677.485846047428
1769239290.2611399,233265,-9692.335666533136
1769239290.3005612,233507,-9700.573567118574
1769239290.3612437,233359,-9701.58406647539
1769239290.4017715,232613,-9695.040467276092
1769239290.4611602,231971,-9681.233089883479
1769239290.5016649,231988,-9661.101308557583
1769239290.5621457,232209,-9635.852395989423
1769239290.6021502,232430,-9606.545649339345
1769239290.6621995,232567,-9573.947429661186
1769239290.7017398,232539,-9538.595518320724
1769239290.7621863,232512,-9500.922504140228
1769239290.8030267,232583,-9461.323629856566
1769239290.863185,232813,-9420.115693340462
1769239290.9044046,232976,-9377.453823154267
1769239290.9629738,233233,-9333.29813747
1769239291.0036867,233397,-9287.43235954648
1769239291.063303,233661,-9239.497960161643
1769239291.104373,233807,-9189.031229919481
1769239291.1632109,232992,-9135.63483593028
1769239291.2049263,232174,-9079.368296311262
1769239291.2639704,231759,-9020.983133632077
1769239291.303639,231770,-8961.683618305675
1769239291.364092,231973,-8902.668475635572
1769239291.4043777,232096,-8844.821723059289
1769239291.4642024,232135,-8788.65724213842
1769239291.5040758,232084,-8734.416060375059
1769239291.564308,232142,-8682.164116759754
1769239291.60448,232244,-8631.811699725165
1769239291.6647716,232503,-8583.06980557198
1769239291.7046134,232672,-8535.40888661627
1769239291.7652166,232998,-8488.060619705398
1769239291.8047204,233177,-8440.051219415636
1769239291.8648784,233442,-8390.259009897787
1769239291.9049656,233610,-8337.48587601757
1769239291.964886,233240,-8280.59379022365
1769239292.005625,232251,-8218.830141752354
1769239292.0661294,231314,-8152.215227427608
1769239292.1075032,231195,-8081.57191637601
1769239292.1656542,231269,-8008.076569961815
1769239292.2061582,231449,-7932.760078688755
1769239292.266152,231565,-7856.300178761429
1769239292.3056927,231498,-7779.051430002597
1769239292.3660285,231422,-7701.174649609169
1769239292.4065642,231490,-7622.727551433159
1769239292.467212,231706,-7543.632413887838
1769239292.506586,231909,-7463.593623237491
1769239292.5671153,232222,-7382.062299352272
1769239292.6065233,232464,-7298.252352805025
1769239292.6667984,232736,-7211.190975763362
1769239292.7066252,232887,-7119.80019468404
1769239292.7671318,233151,-7022.980198423461
1769239292.8066814,233133,-6919.685483763627
1769239292.8677137,231754,-6809.2010201269695
1769239292.9075782,231023,-6691.629178641872
1769239292.9678435,230811,-6567.977015140948
1769239293.0081372,230941,-6439.653560865791
1769239293.067803,231211,-6307.940882486001
1769239293.107795,231350,-6173.761135462295
1769239293.1677473,231330,-6037.699723172875
1769239293.2081869,231308,-5900.149558016228
1769239293.268867,231419,-5761.400485830368
1769239293.3085916,231612,-5621.614286390418
1769239293.3688126,231982,-5480.745096442239
1769239293.4098957,232277,-5338.479529074867
1769239293.4686632,232620,-5194.246513079748
1769239293.5085492,232804,-5047.296046870475
1769239293.5689554,233065,-4896.802912028849
1769239293.6086226,233241,-4741.948482105065
1769239293.6700387,233491,-4581.967027337984
1769239293.7111173,233009,-4416.256004341377
1769239293.7701244,232001,-4244.6987789730565
1769239293.8125956,231844,-4067.9448020535942
1769239293.869751,232020,-3887.1863162005593
1769239293.9097223,232207,-3703.655003952811
1769239293.9697213,232475,-3518.347451622461
1769239294.0103755,232484,-3332.010120977754
1769239294.0712385,232404,-3145.2527437760905
1769239294.1107023,232418,-2958.674299981919
1769239294.1706889,232624,-2772.8617660310792
1769239294.2106476,232834,-2588.2855161324305
1769239294.2711623,233181,-2405.2117659697906
1769239294.3133574,233334,-2223.686904537167
1769239294.370823,233560,-2043.595159723991
1769239294.4105446,233688,-1864.7385263146828
1769239294.472044,233349,-1686.9552941050788
1769239294.513194,232478,-1510.3916982509095
1769239294.5721855,231840,-1335.800107068544
1769239294.61163,231861,-1164.4918597247145
1769239294.6723232,232101,-997.8986513483968
1769239294.7118819,232295,-837.1559526424464
1769239294.772109,232389,-682.9904896584017
1769239294.8115792,232313,-535.8218715936237
1769239294.8732493,232289,-395.90322166274535
1769239294.9135158,232379,-263.3800947979595
1769239294.9728227,232645,-138.23488342679406
1769239295.0141058,232862,-20.200177612807426
1769239295.0732174,233239,91.27674089581633
1769239295.1143777,233415,197.01054040478746
1769239295.1726315,233654,297.9983960946108
1769239295.2175753,233768,395.3154440069343
1769239295.2736073,233850,490.0213153980355
1769239295.3340771,233067,582.9766382197323
1769239295.3839629,231802,674.4465569076866
1769239295.4204028,231562,763.828650966407
1769239295.4742136,231631,849.9728740847036
1769239295.5140188,231726,931.7649074280093
1769239295.5742302,231912,1008.4195777354672
1769239295.6151533,231874,1079.4998898593935
1769239295.675123,231753,1144.8129031439112
1769239295.7151937,231776,1204.2913881246825
1769239295.7752392,232015,1258.0030189068243
1769239295.8145883,232219,1306.2524026606952
1769239295.8752284,232604,1349.6446447756264
1769239295.9146273,232802,1389.0772454212793
1769239295.9750886,233050,1425.6652381934061
1769239296.0146072,233171,1460.6285590877665
1769239296.076033,233374,1495.1985249913316
1769239296.1155903,233537,1530.5658019092493
1769239296.175525,233344,1567.807946226478
1769239296.216019,232239,1607.6245387031402
1769239296.2761812,231032,1649.8922876583954
1769239296.3156054,230802,1693.5197297400812
1769239296.376172,230769,1736.898937238657
1769239296.4155846,230859,1778.4901228139227
1769239296.4772167,230952,1817.0937442037496
1769239296.5165823,230854,1851.8689297768738
1769239296.5771775,230789,1882.241820146317
1769239296.616514,230895,1907.839511083869
1769239296.677242,231207,1928.5480900374862
1769239296.7166424,231428,1944.6084103593305
1769239296.77711,231778,1956.6298611188531
1769239296.8165534,231961,1965.5289443281176
1769239296.8780885,232214,1972.433717081585
1769239296.9174984,232388,1978.5855167910709
1769239296.9779947,232672,1985.2736212194416
1769239297.0177143,232925,1993.8053312005945
1769239297.0781496,233264,2005.492248730534
1769239297.1178942,232692,2021.5261821387996
1769239297.1776655,230938,2042.4990908322472
1769239297.2176719,230379,2067.86823029756
1769239297.2790601,230274,2096.128593655481
1769239297.3186023,230396,2125.5307224738904
1769239297.3789525,230716,2154.5992783648067
1769239297.4185932,230814,2182.305456486941
1769239297.4791014,230689,2207.999393458193
1769239297.5184846,230688,2231.2290899824898
1769239297.5790315,230894,2251.677776709424
1769239297.6186202,231112,2269.2470132834537
1769239297.6801438,231473,2284.135624182626
1769239297.7195814,231730,2296.8503738252057
1769239297.7799087,232041,2308.1570930228604
1769239297.819575,232245,2318.9955691212876
1769239297.879774,232529,2330.3955716496716
1769239297.919486,232661,2343.40490493529
1769239297.9799058,231583,2358.859713686742
1769239298.0195913,230572,2376.9034544686874
1769239298.0809524,230100,2396.7300847793335
1769239298.1205666,230188,2416.9298044339253
1769239298.1807573,230524,2436.0914090761553
1769239298.2206914,230781,2453.1993064701155
1769239298.2808056,230787,2467.6866182104413
1769239298.3204882,230723,2479.2640369169103
1769239298.3809237,230830,2487.7679567561795
1769239298.4207585,231019,2493.160647060295
1769239298.4822276,231400,2495.620319619653
1769239298.5217655,231702,2495.6115612801323
1769239298.5818048,232096,2493.8832690610902
1769239298.6214795,232358,2491.406002143445
1769239298.6820283,232656,2489.2806839788996
1769239298.7217681,232881,2488.6458197090756
1769239298.7821014,232263,2490.4972606161937
1769239298.8227727,231055,2495.268411719074
1769239298.8831897,230050,2502.398586253355
1769239298.9227445,229995,2510.402252418148
1769239298.9827538,230162,2517.4699164778767
1769239299.0226574,230431,2522.0554370226637
1769239299.0829256,230598,2523.0954429330773
1769239299.1227753,230561,2519.950573274118
1769239299.1827123,230551,2512.247676714695
1769239299.22407,230709,2499.787092852734
1769239299.2840474,231044,2482.591612945618
1769239299.3237035,231356,2461.000042273878
1769239299.3839839,231804,2435.6993752840435
1769239299.423626,232088,2407.6883002604172
1769239299.4841118,232387,2378.1819474668164
1769239299.523781,232603,2348.4890988247635
1769239299.584069,232909,2319.922393069075
1769239299.6246078,232875,2293.719717146039
1769239299.6846952,231205,2270.7102002099177
1769239299.725223,230309,2250.731140521645
1769239299.7848125,230017,2232.5279875964184
1769239299.8245597,230078,2214.351232851479
1769239299.884781,230361,2194.5806962156353
1769239299.9246657,230521,2172.0208896346758
1769239299.985947,230512,2145.9148284905605
1769239300.0262198,230468,2115.799228743841
1769239300.0860553,230678,2081.407232679763
1769239300.125736,230924,2042.710987125848
1769239300.185758,231449,2000.023326303402
1769239300.2258258,231764,1954.0543211731174
1769239300.2855585,232191,1905.865586505651
1769239300.3257263,232400,1856.7484533030217
1769239300.3865016,232714,1808.0932235210844
1769239300.426707,232911,1761.288028840182
1769239300.4870741,233304,1717.6699643473712
1769239300.526719,233184,1678.4698765726375
1769239300.58678,231705,1644.4865735329772
1769239300.6266613,231041,1615.5628962365147
1769239300.6868358,230903,1590.5625465888825
1769239300.7267096,231016,1567.9456304407606
1769239300.787998,231331,1546.2999378577272
1769239300.828126,231445,1524.5604767707464
1769239300.888107,231417,1501.9829563598532
1769239300.9275656,231429,1478.0032884395039
1769239300.987802,231673,1452.1847747109562
1769239301.0275598,231888,1424.2879092402504
1769239301.087764,232264,1394.3423978083626
1769239301.1276765,232524,1362.6606798171738
1769239301.188691,232802,1329.792149181353
1769239301.2293403,232976,1296.4337196895108
1769239301.2890885,233286,1263.3522105267232
1769239301.3286676,233217,1231.3149112051904
1769239301.3892298,231787,1200.791497596274
1769239301.4287307,231138,1171.4583647951956
1769239301.4890788,230986,1142.15643474797
1769239301.5297644,231094,1111.425560303925
1769239301.5897746,231386,1078.0088127265644
1769239301.6296668,231528,1041.0615849823375
1769239301.6899564,231449,1000.1190018760484
1769239301.7295291,231459,954.9384138816595
1769239301.7900903,231644,905.4259931340833
1769239301.8296745,231876,851.6975149478313
1769239301.8898225,232199,794.150110812113
1769239301.930762,232439,733.4694318226015
1769239301.9909108,232747,670.5805941731442
1769239302.0305138,232957,606.5765745378519
1769239302.0907567,233266,542.6510304690408
1769239302.1306694,232676,479.9449620009064
1769239302.1906767,231011,419.0801239787942
1769239302.2309017,230526,359.66310893833315
1769239302.2910051,230440,300.4707594765795
1769239302.3317528,230545,240.12823218558484
1769239302.3920515,230864,177.5760603233317
1769239302.4316716,230945,112.21704167799999
1769239302.4920013,230923,43.853883076775276
1769239302.5315337,230999,-27.46174309389151
1769239302.592163,231253,-101.47792446420591
1769239302.6317728,231487,-177.69016491706228
1769239302.692055,231886,-255.30299382051552
1769239302.73261,232125,-333.24395240385235
1769239302.7929626,232475,-410.2278931509585
1769239302.832452,232676,-484.8468653544582
1769239302.892763,233052,-555.6449875245576
1769239302.9327965,233178,-621.1786786146281
1769239302.9929583,231763,-680.299386996304
1769239303.0330014,230701,-732.7411306486031
1769239303.094073,230195,-779.3721990942457
1769239303.1336706,230203,-821.7470035726564
1769239303.1936815,230448,-861.4617682542181
1769239303.2339122,230644,-899.761259822521
1769239303.2940724,230743,-937.4510743241592
1769239303.3337636,230725,-974.9992363931347
1769239303.3938138,230895,-1012.649165088409
1769239303.4340868,231074,-1050.4378172977113
1769239303.4946682,231444,-1088.1484631066346
1769239303.534484,231723,-1125.2760647125072
1769239303.5946705,232132,-1161.0405754370372
1769239303.634765,232365,-1194.4452135745366
1769239303.6949751,232734,-1224.3596701301242
1769239303.7346187,232958,-1249.5986834044943
1769239303.7951005,233228,-1268.9924706851243
1769239303.8348043,232506,-1281.5701558121764
1769239303.8958745,231080,-1287.020422535375
1769239303.9361725,230757,-1286.0766959706243
1769239303.9957469,230824,-1280.2321222116993
1769239304.0354774,231035,-1271.0721957893784
1769239304.0960245,231401,-1259.864081092664
1769239304.13564,231468,-1247.4656710156848
1769239304.1956568,231444,-1234.432271066962
1769239304.2358074,231530,-1221.1751428084015
1769239304.297098,231804,-1207.9860612712546
1769239304.336717,232035,-1194.9582492997145
1769239304.3969543,232468,-1181.929624972683
1769239304.4366288,232756,-1168.4728129801094
1769239304.4969075,233112,-1153.9357698427054
1769239304.536666,233290,-1137.532417231725
1769239304.597191,233622,-1118.4353670101157
1769239304.6366858,233470,-1095.8745580018817
1769239304.6980443,232253,-1069.4345710236296
1769239304.7377238,231816,-1039.4698462320955
1769239304.7979803,231862,-1007.0610493173348
1769239304.837606,232071,-973.4913476828867
1769239304.8979034,232447,-939.8170567595605
1769239304.937719,232536,-906.7379379341619
1769239304.998046,232420,-874.6990316518076
1769239305.0375903,232394,-844.0803912674716
1769239305.098742,232536,-815.2564904271098
1769239305.1386676,232739,-788.5068663920212
1769239305.1989381,233073,-763.9114215938124
1769239305.238543,233336,-741.3006314072966
1769239305.2987738,233614,-720.274542289199
1769239305.3387325,233783,-700.2752646148795
1769239305.3989804,233184,-680.7723274805544
1769239305.4386814,232191,-661.6476469852793
1769239305.5000942,231485,-643.5313017170273
1769239305.5396388,231508,-627.6822033207184
1769239305.5999157,231716,-615.4731077327093
1769239305.6393702,231980,-607.9391453586634
1769239305.6998305,232059,-605.6477688466246
1769239305.7399857,231983,-608.8076586663644
1769239305.7999773,232032,-617.4253059238781
1769239305.8394506,232174,-631.3541156178682
1769239305.900713,232499,-650.2302273078126
1769239305.9409456,232735,-673.4044671719109
1769239306.0006979,233085,-699.9431627764964
1769239306.0403528,233340,-728.6789357157188
1769239306.1008112,233634,-758.2797343003333
1769239306.1411471,233530,-787.3688908992355
1769239306.200705,231965,-814.8977842820611
1769239306.24094,231187,-840.7030056496397
1769239306.3018918,230906,-865.5782342416244
1769239306.3416493,230966,-890.7237999025966
1769239306.4016843,231222,-917.1945515983768
1769239306.4419715,231403,-945.639590959144
1769239306.5016232,231390,-976.2921639338695
1769239306.5417373,231391,-1009.1101321726686
1769239306.6020238,231576,-1043.8756669443749
1769239306.641594,231770,-1080.1757890987628
1769239306.7030618,232136,-1117.348370301078
1769239306.7424328,232418,-1154.4620168014521
1769239306.8029695,232767,-1190.3470040820298
1769239306.842385,233026,-1223.66781494559
1769239306.9027915,233345,-1253.0045877179193
1769239306.9424365,233534,-1276.9318390915823
1769239307.0026357,232508,-1294.2552644190073
1769239307.0431054,231633,-1304.4868518197814
1769239307.1039867,231256,-1308.0847273963664
1769239307.1436906,231366,-1306.1157243481318
1769239307.2036674,231656,-1299.7076515596377
1769239307.2434313,231929,-1289.7050446544383
1769239307.3038266,232026,-1276.6080829484642
1769239307.3433533,232057,-1260.6897495489522
1769239307.40398,232194,-1242.117423488837
1769239307.44456,232395,-1220.973086370415
1769239307.5049784,232738,-1197.1999428136078
1769239307.5444255,233037,-1170.5519496287295
1769239307.604976,233431,-1140.587529566331
1769239307.6444342,233677,-1106.7093322872083
1769239307.7046628,233976,-1068.239234333817
1769239307.7445598,234194,-1024.4979418754826
1769239307.8051484,234224,-974.8896743759803
1769239307.8457549,233566,-919.0973024056744
1769239307.9057593,232948,-857.3859636667823
1769239307.945658,232994,-790.6816820438635
1769239308.005698,233280,-720.2245945338112
1769239308.045362,233537,-647.1470539746509
1769239308.1056828,233693,-572.3253563197862
1769239308.1454318,233668,-496.4561775389729
1769239308.2055519,233660,-420.18739268550195
1769239308.2466292,233761,-344.1768007543301
1769239308.307102,234033,-269.0315740040411
1769239308.3464515,234252,-195.2053182637398
1769239308.406924,234606,-122.94417693858036
1769239308.4463887,234775,-52.29425160895808
1769239308.5069098,235011,16.84116439659369
1769239308.546363,234884,84.59580478579066
1769239308.6078377,233954,150.8927110208897
1769239308.6472995,233630,215.13260455594465
1769239308.7079275,233679,276.2385990599672
1769239308.7474134,233797,333.0548347136211
1769239308.8079574,234089,384.66009107866887
1769239308.8473852,234150,430.4621073795029
1769239308.9078817,234142,470.1362742670997
1769239308.9473364,234166,503.50494136898885
1769239309.0084136,234339,530.499602808401
1769239309.0485399,234479,551.207155877718
1769239309.1091988,234802,565.9183730612314
1769239309.1484156,234979,575.1474406903624
1769239309.2086687,235286,579.6103269140928
1769239309.2489657,235444,580.1729869707021
1769239309.3086505,235592,577.7791904849436
1769239309.3482811,235050,573.2857865209274
1769239309.4097104,234141,567.134043370308
1769239309.4495173,233993,559.1202599656116
1769239309.5101142,234051,548.6181991604675
1769239309.5493438,234170,535.0077207891827
1769239309.6098137,234354,517.9004777499763
1769239309.6492753,234350,497.16288656774833
1769239309.709995,234300,472.83477633361747
1769239309.7493634,234346,445.0361386092436
1769239309.8108945,234522,413.9688939205461
